,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count,hashtag,Users
539,2022-09-28 11:52:04+00:00,https://twitter.com/joshua_eghosa/status/1575090964707782656,joshua_eghosa,Twitter for Android,Enugu Nigeria,"#txesummitenugu
#txsummit2022 https://t.co/8nvltnFL5E",0,0,0,0,@,@joshua_eghosa
540,2022-09-28 11:51:25+00:00,https://twitter.com/Ede_UchennaC/status/1575090801700671489,Ede_UchennaC,Twitter for Android,,"Tomorrow is Here
Tech it or Leave it
#TxEsummitEnugu
#TxESummit2022
Let's Tech it Together...! https://t.co/b3VX8BngRs",1,0,0,0,@,@Ede_UchennaC
541,2022-09-28 11:50:47+00:00,https://twitter.com/LPiuchi/status/1575090643638005760,LPiuchi,Twitter for Android,"Enugu, Nigeria","Collins Ndukwe: Don't get cut up in trying to make a decision. Choose a career path and start.
#TxESummit #TxESummitEnugu #TxESummit2022 #enugutechsummit #TechInspired https://t.co/iLHh45Eoyv",3,1,0,0,@,@LPiuchi
542,2022-09-28 11:50:07+00:00,https://twitter.com/Kingpromise110/status/1575090472472571904,Kingpromise110,Twitter for iPhone,,Live #TxESummitEnugu #TxEsummit2022 .. Thank you for inspiring this great minds https://t.co/xREzRCMB9p,1,0,0,0,@,@Kingpromise110
543,2022-09-28 11:49:21+00:00,https://twitter.com/RealAmazing5/status/1575090281203920897,RealAmazing5,Twitter for Android,"Ebonyi, Nigeria","My tech journey....
A key point:
Don't get scared of starting scared
Embrace endless learning 🥰🥰
#TxEsummitEnugu
#TxEsummit2022 https://t.co/gF5det8orU",2,0,0,0,@,@RealAmazing5
544,2022-09-28 11:49:20+00:00,https://twitter.com/AdaoraLucy/status/1575090277135839232,AdaoraLucy,Twitter Web App,Enugu Nigeria,"#TxESummitEnugu
#techsummit

Thank you uche Mba for this wonderful avenue to inspire YOUTHS🙏💫

Is one of the best Tech gathering 💥🔥🔥

Happening live at Emene Enugu https://t.co/PkZsyJFlC0",1,0,0,0,@,@AdaoraLucy
545,2022-09-28 11:49:10+00:00,https://twitter.com/Afam_bu_Chima/status/1575090235985301506,Afam_bu_Chima,Twitter for Android,Obi Kererenke,Happening live in Enugu #TxESummitEnugu #TxESummit2022 #williamsuchemba https://t.co/Fp98gBkcIh,2,0,0,0,@,@Afam_bu_Chima
546,2022-09-28 11:48:58+00:00,https://twitter.com/RealAmazing5/status/1575090183326007296,RealAmazing5,Twitter for Android,"Ebonyi, Nigeria","Enugu Tech summit ongoing
Tech it or leave it
#TxEsummitEnugu
#TxEsummit2022 https://t.co/FPQ3US66xF",2,0,0,0,@,@RealAmazing5
547,2022-09-28 11:48:45+00:00,https://twitter.com/States_Man17/status/1575090130922401792,States_Man17,Twitter for Android,Nigeria,"@enugutechsummit omo, that Josh guy, I like make we de in contact 🤲🏾
#TxESummit2022 
#TxESummitEnugu",1,0,0,1,@,@States_Man17
548,2022-09-28 11:48:24+00:00,https://twitter.com/emmie_nuel/status/1575090042128977922,emmie_nuel,Twitter for Android,"Enugu, Nigeria","Live at Enugu Tech Summit
#TxESummitEnugu 
#TxESummit2022 
@williamsuchemba https://t.co/7Z0qiRpGMX",1,0,0,0,@,@emmie_nuel
549,2022-09-28 11:47:53+00:00,https://twitter.com/safariking_1/status/1575089911522553857,safariking_1,Twitter for Android,,"At #TxEsummitEnugu 
#TxEsummit2022 https://t.co/uGRVtYic6v",0,0,0,0,@,@safariking_1
550,2022-09-28 11:47:15+00:00,https://twitter.com/akanimoh_john/status/1575089752285786114,akanimoh_john,Twitter for iPhone,Nigeria,"“We must learn what customers really want not what they say they want or what they think they want”

Eric Aries
#TxESummitEnugu 
#TxESummit2022",3,1,0,0,@,@akanimoh_john
551,2022-09-28 11:47:09+00:00,https://twitter.com/_NwaAdaChisom/status/1575089728797671429,_NwaAdaChisom,Twitter for Android,Earth,"I just came to hype @Tech4DevHQ, for the work they do at the Women Techsters Fellowship.
I'm at the #TxESummit in Enugu and the current speaker is mentioning things that more than half the audience (&gt;10k people) have not heard of, but we've been taught in week 1 in the PM class.",3,1,0,0,@,@_NwaAdaChisom
552,2022-09-28 11:46:13+00:00,https://twitter.com/States_Man17/status/1575089491655548928,States_Man17,Twitter for Android,Nigeria,"omo, people choke for here o 🥶 @enugutechsummit
program very interesting 😤
#TxESummitEnugu
#TxESummit2022",0,0,0,0,@,@States_Man17
553,2022-09-28 11:46:02+00:00,https://twitter.com/Ifeomaella2/status/1575089447934128128,Ifeomaella2,Twitter for Android,,"🥰🥰🥰🥰🥰🥰 Thank you @enugutechsummit @williamsuchemba
I get to understand the aspect of being a leader in entrepreneur. 
I get to know about tech.
#TxEsummitEnugu
#TxEsummit2022 https://t.co/0OikOGlHTy",6,1,0,0,@,@Ifeomaella2
554,2022-09-28 11:45:51+00:00,https://twitter.com/amazing_worldD/status/1575089400895401986,amazing_worldD,Twitter for Android,Nigeria,"Live at the tech summit in Enugu.

Thanks to @enugutechsummit for this awesome summit.

#TxEsummitEnugu https://t.co/tDeydI2G9v",0,0,0,0,@,@amazing_worldD
555,2022-09-28 11:45:45+00:00,https://twitter.com/Winifre73114592/status/1575089376253468673,Winifre73114592,Twitter for Android,,"#TxEsummit2022
#TxEsummitEnugu https://t.co/QW7NIHqk2Y",5,0,0,0,@,@Winifre73114592
556,2022-09-28 11:45:36+00:00,https://twitter.com/BtlHardware/status/1575089339557908481,BtlHardware,Twitter for Android,"Aba, Abia State","#TxEsummitEnugu
#TxEsummit2022 https://t.co/zza8Y68p4T",2,1,0,0,@,@BtlHardware
557,2022-09-28 11:45:32+00:00,https://twitter.com/kachi_joseph/status/1575089322658656258,kachi_joseph,Twitter for Android,,"#TxEsummitEnugu
#TxEsummit2022
🔥🔥🔥 https://t.co/mirlvloEjY",0,0,0,0,@,@kachi_joseph
558,2022-09-28 11:45:23+00:00,https://twitter.com/TheImmmanuel/status/1575089284469510145,TheImmmanuel,Twitter for Android,"Enugu, Nigeria","At the txesummit Enugu!

It's been exciting so far!

#txesummit #txesummitenugu https://t.co/lqQ4vwTUMQ",4,1,0,0,@,@TheImmmanuel
559,2022-09-28 11:45:20+00:00,https://twitter.com/your_forex_guy/status/1575089268963172354,your_forex_guy,Twitter for iPhone,,"“We must learn what customers really want, not what they say they want or what they think they should want” ⁃Eric ries 

#TxEsummit2022 
#TxESummitEnugu",1,0,0,0,@,@your_forex_guy
560,2022-09-28 11:45:02+00:00,https://twitter.com/iam_ifechi/status/1575089196858888192,iam_ifechi,Twitter for Android,in Christ ,"@thecrisptvhq doing the lord's work❤️✨

#TxEsummitenugu
#TxESummit2022",1,0,0,0,@,@iam_ifechi
561,2022-09-28 11:44:58+00:00,https://twitter.com/Onyiachikamso11/status/1575089178098151424,Onyiachikamso11,Twitter for iPhone,"Enugu, Nigeria","#TxESummitEnugu 
@Gongolens https://t.co/Aa2Q9Ehbwg",5,1,0,1,@,@Onyiachikamso11
562,2022-09-28 11:44:21+00:00,https://twitter.com/AComradeAndMore/status/1575089024255262720,AComradeAndMore,Twitter for Android,,"@enugutechsummit #TxESummitEnugu 
#TxESummit2022 
We're live,  motivational program 🔥💪",0,0,0,0,@,@AComradeAndMore
563,2022-09-28 11:44:08+00:00,https://twitter.com/ogoloalali1/status/1575088970261676032,ogoloalali1,Twitter for Android,,"#TxESummit2022 
#TxESummitEnugu https://t.co/d0JSzEA70S",1,0,0,0,@,@ogoloalali1
564,2022-09-28 11:44:07+00:00,https://twitter.com/Cobbyfranky/status/1575088963135557634,Cobbyfranky,Twitter for Android,Nigeria,"#TxESummit2022 
#TxESummitEnugu https://t.co/K9RQlQeTHz",0,0,0,0,@,@Cobbyfranky
565,2022-09-28 11:43:40+00:00,https://twitter.com/danielchiemelu/status/1575088852972478464,danielchiemelu,Twitter Web App,Nigeria,"#TxEsummit2022
#TxESummitEnugu 

Live 📌
I just love Mr Collins Ndukwes' composure
""-- An investment in knowledge pays the best interest""
E choke https://t.co/TsvzzNotl9",1,0,0,0,@,@danielchiemelu
566,2022-09-28 11:43:35+00:00,https://twitter.com/Neche124/status/1575088829416939520,Neche124,Twitter for Android,,"#TxEsummitenugu

Live! https://t.co/GgeIRpl6c9",0,0,0,0,@,@Neche124
567,2022-09-28 11:43:26+00:00,https://twitter.com/nonso_is/status/1575088792494436353,nonso_is,Twitter for Android,,"#TxESummitEnugu 
You should be here!🔥🔥
Thank you Williams Uchemba for this opportunity. https://t.co/b2S6C0MpXq",1,0,0,0,@,@nonso_is
568,2022-09-28 11:43:22+00:00,https://twitter.com/azubuikechioma7/status/1575088777088753666,azubuikechioma7,Twitter for Android,,#TxEsummit2022 https://t.co/mXRWRVcSvz,0,0,0,0,@,@azubuikechioma7
569,2022-09-28 11:43:19+00:00,https://twitter.com/TonydaveChuks/status/1575088762463592450,TonydaveChuks,Twitter for Android,"Abakaliki, Nigeria","#TxESummitEnugu 
#TxESummit2022 https://t.co/87tf8zVXgQ",0,0,0,0,@,@TonydaveChuks
570,2022-09-28 11:43:16+00:00,https://twitter.com/Isaacchukwuebu3/status/1575088751201722369,Isaacchukwuebu3,Twitter for Android,"Lagos, Nigeria","#TxEsummitEnugu
#TxEsummitEnugu2022 https://t.co/N91eS08LFB",1,0,0,0,@,@Isaacchukwuebu3
571,2022-09-28 11:43:14+00:00,https://twitter.com/phadaSolomon1/status/1575088742490345475,phadaSolomon1,Twitter for Android,Nigeria,"#TxEsummitEnugu
#TxEsummit2022 https://t.co/gBbqPYupEa",0,0,0,0,@,@phadaSolomon1
572,2022-09-28 11:42:10+00:00,https://twitter.com/lilianIfeoma19/status/1575088474403016704,lilianIfeoma19,Twitter for Android,,"Technology is the Key Driver and the Diffusion of Collective Know-How for the Mission, Vision, Core Value and Strategic character of the 5Emotional Intelligence of Tech and Entrepreneurship Summit.
#TxESummit2022
 #TxESummitEnugu
#WilliamUchemba  
We are live at the Event https://t.co/o6CbTZ8OjN",3,0,0,0,@,@lilianIfeoma19
573,2022-09-28 11:41:58+00:00,https://twitter.com/Princecasimir2/status/1575088423966281728,Princecasimir2,Twitter for Android,,"#TxEsummit2022 
#TxESummitEnugu https://t.co/VZDGKX11G2",1,0,0,0,@,@Princecasimir2
574,2022-09-28 11:41:46+00:00,https://twitter.com/Gideon_jindu/status/1575088374892969984,Gideon_jindu,Twitter for Android,"Enugu, Nigeria","An investment in knowledge pays the best interest

#TxESummitEnugu 
#TxEsummit2022",1,0,0,0,@,@Gideon_jindu
575,2022-09-28 11:41:44+00:00,https://twitter.com/iam_ifechi/status/1575088366202548224,iam_ifechi,Twitter for Android,in Christ ,"What are they serving in ESUT? 2 flawless speakers so far, working with google flying ESUT flag.
Ladies and Gentlemen are connecting, bonding and sharing ideas. We hope you doing same too while enjoying the event. 

#TxESummitEnugu
#TxESummit2022",2,0,0,0,@,@iam_ifechi
576,2022-09-28 11:40:58+00:00,https://twitter.com/Bryanspunky7/status/1575088171410284544,Bryanspunky7,Twitter for Android,,"#TxESummit #TxESummitEnugu #TxESummit2022
#enugutechsummit #TechInspired https://t.co/vwZC4XLqAn",2,0,0,0,@,@Bryanspunky7
577,2022-09-28 11:40:54+00:00,https://twitter.com/NkemjikaOkany/status/1575088154952060930,NkemjikaOkany,Twitter for Android,,"Am so happy to be here 
Live and direct
Thank you so much the founder of TxEsummitEnugu, Williams Uchemba
#TxEsummitEnugu https://t.co/bfTmflHuoV",0,0,0,0,@,@NkemjikaOkany
578,2022-09-28 11:40:39+00:00,https://twitter.com/CharlesChiinwa/status/1575088093409202178,CharlesChiinwa,Twitter for Android,,"#TxEsummitEnugu
#TxEsummit2022",0,0,0,0,@,@CharlesChiinwa
579,2022-09-28 11:40:24+00:00,https://twitter.com/Lotanna_Jason/status/1575088028196151297,Lotanna_Jason,Twitter for iPhone,,@enugutechsummit Currently at the biggest Tech event in Enugu. THANK YOU #TxESummitEnugu for this amazing opportunity. https://t.co/MBAVcD2tjC,0,0,0,0,@,@Lotanna_Jason
580,2022-09-28 11:40:19+00:00,https://twitter.com/Beauty584844202/status/1575088007698206720,Beauty584844202,Twitter for Android,"Owerri, Nigeria","It's been an amazing time so far seating and listening to this successful minds.
#TxESummit2022 
#TxESummitEnugu",0,0,0,0,@,@Beauty584844202
581,2022-09-28 11:40:15+00:00,https://twitter.com/nonso_is/status/1575087992397365248,nonso_is,Twitter for Android,,"#TxESummitEnugu 
#TxEsummit2022 https://t.co/18VlsLkbar",1,0,0,0,@,@nonso_is
582,2022-09-28 11:40:13+00:00,https://twitter.com/martsyl001/status/1575087983266758657,martsyl001,Twitter for Android,Nigeria,"#TxEsummitEnugu
#TxEsummit2022",0,0,0,0,@,@martsyl001
583,2022-09-28 11:39:45+00:00,https://twitter.com/GideonChinuma/status/1575087867139063808,GideonChinuma,Twitter for iPhone,"Holland, MI",It’s happening #TxESummit2022 https://t.co/N6ue818JVV,1,0,0,0,@,@GideonChinuma
584,2022-09-28 11:39:33+00:00,https://twitter.com/philaneke/status/1575087816400601088,philaneke,Twitter for Android,Nigeria,"#TxEsummitEnugu
#TxEsummit2022 with organised by Williams Uchemba foundation. This is a great feat in Enugu State 👏👏👏 https://t.co/1AwGZjSY9I",3,0,0,0,@,@philaneke
585,2022-09-28 11:39:30+00:00,https://twitter.com/_divaoloto/status/1575087802227650560,_divaoloto,Twitter for Android,,"At TxE Summit Enugu 🔥🔥

#TxESummitEnugu #TxESummit2022 https://t.co/1G3k1vb6t7",6,1,0,0,@,@_divaoloto
586,2022-09-28 11:39:26+00:00,https://twitter.com/NneomaJanet1/status/1575087787770257408,NneomaJanet1,Twitter for Android,"Ebonyi, Nigeria.","An investment in knowledge pays the highest interest.
Thank you so much Mr Collins Ndukwe for the insight you gave us today.

#TxEsummitenugu
#TxEsummit2022 https://t.co/snuT9Ttmlr",2,0,0,0,@,@NneomaJanet1
587,2022-09-28 11:39:19+00:00,https://twitter.com/ParrenEssential/status/1575087755712876545,ParrenEssential,Twitter for Android,Nigeria ,"#TxEsummit2022
🔥🔥🔥🔥🔥🔥",0,0,0,0,@,@ParrenEssential
588,2022-09-28 11:39:16+00:00,https://twitter.com/buike39/status/1575087742954119169,buike39,Twitter for Android,"Enugu, Nigeria",#TxEsummit https://t.co/T0AW0fN9ey,0,0,0,0,@,@buike39
589,2022-09-28 11:39:13+00:00,https://twitter.com/samsonoumanu/status/1575087730765307904,samsonoumanu,Twitter for Android,"Rivers, Nigeria",TxESummit 2022 Ongoing https://t.co/t9Nyt3J4JQ,0,0,0,0,@,@samsonoumanu
590,2022-09-28 11:39:13+00:00,https://twitter.com/future_stance/status/1575087730303717378,future_stance,Twitter for iPhone,NIGERIA,"TxE Summit 2022 is Here!

Aside from the undiluted value you will be getting for FREE, the below packages are up for grabs;

* 3 million naira grants
* 10 laptops
* 100 training scholarships

Enjoy your day and do have fun while learning!

#TxESummitEnugu
#TxESummit2022 https://t.co/LFkCsF2KCM",5,2,0,0,@,@future_stance
591,2022-09-28 11:39:08+00:00,https://twitter.com/NdubudeP/status/1575087710984843269,NdubudeP,Twitter for Android,,"#TxEsummitEnugu 
Tech inspired, stay Inspired https://t.co/ThwQCoyx1m",0,0,0,0,@,@NdubudeP
592,2022-09-28 11:39:08+00:00,https://twitter.com/AComradeAndMore/status/1575087708414054407,AComradeAndMore,Twitter for Android,,"#TxESummitEnugu
#TxESummit2022 https://t.co/qOHyMMRLYh",2,0,0,0,@,@AComradeAndMore
593,2022-09-28 11:38:58+00:00,https://twitter.com/iamogechim/status/1575087667074564096,iamogechim,Twitter for Android,,"Live at the biggest Enugu Tech and Entrepreneurship Summit 2022

#TXEsummit2022
#TXEsummitEnugu
#TxEsummitenugu
#TxEsummitEnugu
#TxEsummit2022 https://t.co/ARZByU0acE",1,0,0,0,@,@iamogechim
594,2022-09-28 11:38:56+00:00,https://twitter.com/Lotanna_Jason/status/1575087658250174465,Lotanna_Jason,Twitter for iPhone,,Currently at the biggest Tech event in Enugu. THANK YOU #TxESummitEnugu for this amazing opportunity. https://t.co/Ve7ISvo8nD,1,0,0,0,@,@Lotanna_Jason
595,2022-09-28 11:38:44+00:00,https://twitter.com/nonso_is/status/1575087609893617664,nonso_is,Twitter for Android,,"Napa Onwusah
#TxESummitEnugu 
#TxEsummit2022 https://t.co/aeXX04hPlg",0,0,0,0,@,@nonso_is
596,2022-09-28 11:38:41+00:00,https://twitter.com/flourishugochi_/status/1575087595625000961,flourishugochi_,Twitter for iPhone,Nigeria,"Being Innovative in the area of INCREASING EFFICIENCY in an already existing Industry. 
#TxEsummitEnugu
#TxEsummit2022",1,0,0,0,@,@flourishugochi_
597,2022-09-28 11:38:17+00:00,https://twitter.com/IamKerryonx/status/1575087494860718081,IamKerryonx,Twitter for Android,Nigeria,"@enugutechsummit #TxESummitEnugu
#TxESummit2022 https://t.co/1WxA3acStC",1,1,0,0,@,@IamKerryonx
598,2022-09-28 11:38:11+00:00,https://twitter.com/IamKerryonx/status/1575087471431680000,IamKerryonx,Twitter for Android,Nigeria,"@enugutechsummit #TxESummitEnugu
#TxESummit2022 https://t.co/MTsdiQxksm",0,0,0,0,@,@IamKerryonx
599,2022-09-28 11:37:51+00:00,https://twitter.com/samsonoumanu/status/1575087387549614081,samsonoumanu,Twitter for Android,"Rivers, Nigeria",Ongoing #TxESummitEnugu https://t.co/z68cXSTwjN,1,0,0,0,@,@samsonoumanu
600,2022-09-28 11:37:43+00:00,https://twitter.com/iam_ifechi/status/1575087352804151297,iam_ifechi,Twitter for Android,in Christ ,"Techies assemble!!!!!!
@hackSultan in the building.

#TxESummitEnugu
#TxESummit2022 https://t.co/GB4H2OnNuA",166,8,3,4,@,@iam_ifechi
601,2022-09-28 11:37:41+00:00,https://twitter.com/iam_ifechi/status/1575087343597367296,iam_ifechi,Twitter for Android,in Christ ,@hackSultan in the building #TxESummit https://t.co/ZVBNQbkUdA,2,0,0,0,@,@iam_ifechi
602,2022-09-28 11:37:39+00:00,https://twitter.com/UnahChigozie/status/1575087336274001920,UnahChigozie,Twitter for Android,"Abakaliki, Ebonyi State. ","Live at the Golden heart event center Enugu for the TxE summit in Enugu organized by @williamsuchemba

Thank you Williams 
Tech is the next big thing
Williams is giving back to the society...
#TxESummitEnugu
#TxESummit2022 https://t.co/4V2tPrYPHa",2,0,0,0,@,@UnahChigozie
603,2022-09-28 11:37:22+00:00,https://twitter.com/Amara45588616/status/1575087266426331137,Amara45588616,Twitter for iPhone,"Lagos, Nigeria","#TxESummitEnugu
#TxESummit2022 https://t.co/EhF7sGRZba",0,0,0,0,@,@Amara45588616
604,2022-09-28 11:37:18+00:00,https://twitter.com/iam_lady_ann/status/1575087247757484032,iam_lady_ann,Twitter for iPhone,United Kingdom,"#TxESummitEnugu
#TxESummit2022 https://t.co/V6EkQp2l5Q",0,0,0,0,@,@iam_lady_ann
605,2022-09-28 11:37:12+00:00,https://twitter.com/iam_ifechi/status/1575087225393782784,iam_ifechi,Twitter for Android,in Christ ,"Totally amazing listening to Udochi, @Yibaebi_Elliot and @judicodes speak on getting into tech with Mr Collins Ndukwe. 

#TxEsummitenugu
#TxEsummit2022",1,0,0,0,@,@iam_ifechi
606,2022-09-28 11:36:57+00:00,https://twitter.com/MarvelousNelo/status/1575087162034630657,MarvelousNelo,Twitter for Android,,"#TxESummitEnugu2022
#TxESummitEnugu 
#enugutechsummit #techinspired https://t.co/Vzy2jERNww",3,2,0,0,@,@MarvelousNelo
607,2022-09-28 11:36:49+00:00,https://twitter.com/Amitabh138/status/1575087126626332673,Amitabh138,Twitter for Android,Nigeria,"An investment in knowledge pays the best interest.
                          ~Benjamin Franklin 

#txesummitenugu",7,1,0,0,@,@Amitabh138
608,2022-09-28 11:35:39+00:00,https://twitter.com/ijkaycee/status/1575086832995676161,ijkaycee,Twitter for iPhone,Abuja,An enlightening program #txesummitenugu https://t.co/yiD2rvGwov,1,0,0,0,@,@ijkaycee
609,2022-09-28 11:35:27+00:00,https://twitter.com/frankstanley95/status/1575086781988765696,frankstanley95,Twitter for Android,"Abuja, Nigeria","#TxEsummitEnugu
#TxEsummit2022 https://t.co/yOFDwCNrcz",0,0,0,0,@,@frankstanley95
610,2022-09-28 11:35:01+00:00,https://twitter.com/Emmachris21/status/1575086675495362563,Emmachris21,Twitter for Android,Nigeria,#TxEsummitEnugu #TxEsummit2022 https://t.co/JurlG5dDhf,0,0,0,0,@,@Emmachris21
611,2022-09-28 11:34:59+00:00,https://twitter.com/Preciousonyeka_/status/1575086665538080769,Preciousonyeka_,Twitter for Android,"Lagos, Nigeria","#TxEsummitenugu
#TxEsummit2022
Live at the event taking place at Enugu don't miss out https://t.co/WZqEdvFRc1",0,0,0,0,@,@Preciousonyeka_
612,2022-09-28 11:34:56+00:00,https://twitter.com/KachiForeign/status/1575086652888059904,KachiForeign,Twitter for iPhone,Nigeria,#TxESummitEnugu https://t.co/52AOVipa6s,3,1,0,0,@,@KachiForeign
613,2022-09-28 11:34:55+00:00,https://twitter.com/AmySkylo/status/1575086647255113734,AmySkylo,Twitter for Android,NIGERIA ,"#TxESummitEnugu
#TxESummit2022 https://t.co/KcWutUIHb8",1,0,0,0,@,@AmySkylo
614,2022-09-28 11:34:49+00:00,https://twitter.com/iamsaintben/status/1575086623296847872,iamsaintben,Twitter for Android,,"Mr Collins Ndukwe

#TxESummit2022 #TxESummitEnugu https://t.co/4jLdkiIVfz",1,0,0,0,@,@iamsaintben
615,2022-09-28 11:34:45+00:00,https://twitter.com/JoshuaKenechuk2/status/1575086607665082368,JoshuaKenechuk2,Twitter for Android,Nigeria,"#TxESummit2022
#TxESummitEnugu https://t.co/f24DvV3mYA",0,0,0,0,@,@JoshuaKenechuk2
616,2022-09-28 11:34:30+00:00,https://twitter.com/Emmachris21/status/1575086545161560065,Emmachris21,Twitter for Android,Nigeria,#TxEsummutEnugu #TxEsummit2022,0,0,0,0,@,@Emmachris21
617,2022-09-28 11:34:25+00:00,https://twitter.com/future_stance/status/1575086522553942016,future_stance,Twitter for iPhone,NIGERIA,"TxE Summit 2022 is Here!

Aside from the undiluted value you will be getting for FREE, the below packages are up for grabs;

* 3 million naira grants
* 10 laptops
* 100 training scholarships

Enjoy your day and do have fun while learning!

#TxESummitEnugu
#TxESummit2022 https://t.co/Ap5nhvu8yQ",0,0,0,0,@,@future_stance
618,2022-09-28 11:34:19+00:00,https://twitter.com/ejike_pius/status/1575086496318488577,ejike_pius,Twitter for Android,Coding desk ,#TxESummitEnugu https://t.co/rs16Jsk0Yb,1,0,0,0,@,@ejike_pius
619,2022-09-28 11:34:11+00:00,https://twitter.com/CornelBish/status/1575086463146168320,CornelBish,Twitter for Android,"Enugu, Nigeria","#TxESummitEnugu
#TxESummit2022 Be giving me the knowledge I desire 😄😄",0,0,0,0,@,@CornelBish
620,2022-09-28 11:33:59+00:00,https://twitter.com/EhiemsC/status/1575086414894870529,EhiemsC,Twitter for Android,Nigeria,"#TxESummitEnugu 
#TxESummit2022 
Nice having these reputable people talk to us👏 https://t.co/8qdBSk44CP",0,0,0,0,@,@EhiemsC
621,2022-09-28 11:33:59+00:00,https://twitter.com/frankstanley95/status/1575086414584086528,frankstanley95,Twitter for Android,"Abuja, Nigeria","#TxEsummitEnugu
#TxEsummit2022",0,0,0,0,@,@frankstanley95
622,2022-09-28 11:33:54+00:00,https://twitter.com/official_magzy/status/1575086393356824576,official_magzy,Twitter for Android,,"#TxEsummitEnugu
#TxEsummit2022",1,0,0,0,@,@official_magzy
623,2022-09-28 11:33:42+00:00,https://twitter.com/kora_blizz/status/1575086340991078400,kora_blizz,Twitter for Android,"Federal Capital Territory, Nig","Tech is the new oil😍
#txesummit2022 https://t.co/fDVCKC8roP",4,0,0,0,@,@kora_blizz
624,2022-09-28 11:33:37+00:00,https://twitter.com/angel_uche16/status/1575086323068973056,angel_uche16,Twitter for Android,,"#TXESummit2022
#TXESummitEnugu",0,0,0,0,@,@angel_uche16
625,2022-09-28 11:33:33+00:00,https://twitter.com/rufus_ruchi/status/1575086306912108545,rufus_ruchi,Twitter for iPhone,"Enugu, Nigeria","Having an amazing and enlightening session @enugutechsummit.

 “An investment in knowledge pays the best interest” _Benjamin Franklin
#TxESummitEnugu #TxESummitEnugu2022 https://t.co/2XvISzD0YS",2,1,0,0,@,@rufus_ruchi
626,2022-09-28 11:33:31+00:00,https://twitter.com/Victor72301548/status/1575086294803193856,Victor72301548,Twitter for Android,,"Getting ready to kickstart my Tech Career
#TxESummitEnugu",0,0,0,0,@,@Victor72301548
627,2022-09-28 11:33:28+00:00,https://twitter.com/Ikeogu07/status/1575086284141654016,Ikeogu07,Twitter for Android,,#TXEsummitEnugu https://t.co/Fnq7cHCaEu,0,0,0,0,@,@Ikeogu07
628,2022-09-28 11:33:25+00:00,https://twitter.com/future_stance/status/1575086271256727557,future_stance,Twitter for iPhone,NIGERIA,"TxE Summit 2022 is Here!

Aside from the undiluted value you will be getting for FREE, the below packages are up for grabs;

* 3 million naira grants
* 10 laptops
* 100 training scholarships

Enjoy your day and do have fun while learning!

#TxESummitEnugu
#TxESummit2022 https://t.co/3cEeecfStH",0,0,0,0,@,@future_stance
629,2022-09-28 11:33:12+00:00,https://twitter.com/Iris_Ross142/status/1575086219087577088,Iris_Ross142,Twitter for Android,,TECH is awesome... #txesummit2022 #txesummitenugu https://t.co/oGcilTo23l,1,0,0,0,@,@Iris_Ross142
630,2022-09-28 11:33:05+00:00,https://twitter.com/AnyikaChiamaka/status/1575086187303170048,AnyikaChiamaka,Twitter for Android,,"#TxEsummit Enugu
#TxEsummit2020",0,0,0,0,@,@AnyikaChiamaka
631,2022-09-28 11:32:57+00:00,https://twitter.com/ChekwubeTrust/status/1575086155531714560,ChekwubeTrust,Twitter for Android,,"Right here at enugu,,thanks to WUF for this great event #texsummitenugu  #enugutechsummit 
#williamsuchemba https://t.co/FLuCHY9aT2",1,2,0,0,@,@ChekwubeTrust
632,2022-09-28 11:32:28+00:00,https://twitter.com/IfeomaChidiebe2/status/1575086031493218305,IfeomaChidiebe2,Twitter for Android,,"#TxEsummitEnugu
#TxEsummit2022 https://t.co/aDtoumKL0C",0,0,0,0,@,@IfeomaChidiebe2
633,2022-09-28 11:32:20+00:00,https://twitter.com/ChizurumNwafor/status/1575085998446256128,ChizurumNwafor,Twitter for Android,,"#TXEsummitEnugu
#TXEsummit2022 https://t.co/ztj1rFIGph",0,0,0,0,@,@ChizurumNwafor
634,2022-09-28 11:32:14+00:00,https://twitter.com/JulietChinonso7/status/1575085973628588032,JulietChinonso7,Twitter for Android,,"#TxESummitEnugu
#TxESummit2022 https://t.co/8Oe2OFJHXw",1,1,0,0,@,@JulietChinonso7
635,2022-09-28 11:32:14+00:00,https://twitter.com/AlimbaObinna/status/1575085971955384321,AlimbaObinna,Twitter Web App,"Enugu,Nigeria",We don't even need to be graduates to be in the tech word Josh is still in 2nd year and he is doing amazingly well #TxESummitEnugu,0,0,0,0,@,@AlimbaObinna
636,2022-09-28 11:32:02+00:00,https://twitter.com/akanimoh_john/status/1575085923326660609,akanimoh_john,Twitter for iPhone,Nigeria,"An investment in knowledge pays the person first 

#TeXsummitEnugu
#TxEsummit2022",0,0,0,0,@,@akanimoh_john
637,2022-09-28 11:32:02+00:00,https://twitter.com/AniPeter237/status/1575085922353381380,AniPeter237,Twitter for Android,,"I'm glad to be here today 😊
#TxEsummitEnugu
#TxEsummit2022 https://t.co/oKLZOtLLuD",3,0,0,1,@,@AniPeter237
638,2022-09-28 11:31:48+00:00,https://twitter.com/nesky_sleek/status/1575085866703237120,nesky_sleek,Twitter for Android,"Enugu, Nigeria",First of many! #TxESummitEnugu #txesummit2022 #Techsummitenugu https://t.co/S36RkskZd9,29,5,1,2,@,@nesky_sleek
